일시,풍속(m/s),풍향(deg),유의파고(m),파향(deg),wind_speed_index,wind_deg_index,wave_index,wave_deg_index,berthing_index,berthing_index2
2018-07-06 10:00,5.2,213,2.3,357,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 12:00,5.2,213,2.9,2,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 13:00,5.2,213,2.6,341,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 14:00,5.2,213,3.1,0,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 15:00,5.2,213,2.7,321,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-06 17:00,5.2,213,2.5,356,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-07 9:00,5.2,213,2.5,0,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-07 10:00,5.2,213,2.4,6,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-07 12:00,5.2,213,2.4,358,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-07 13:00,5.2,213,2.0,1,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-07 14:00,5.2,213,2.1,358,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-07 15:00,5.2,213,2.0,2,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-07 17:00,5.2,213,2.1,22,3,1,1,4,2.4000000000000004,0.6000000000000001
2018-07-08 9:00,5.2,213,1.5,17,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 10:00,5.2,213,1.3,0,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 12:00,5.2,213,1.4,3,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 13:00,5.2,213,1.3,349,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 14:00,5.2,213,1.6,24,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 15:00,5.2,213,1.5,19,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-08 17:00,5.2,213,1.5,9,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-07-09 9:00,5.2,213,0.9,52,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 10:00,5.2,213,0.9,32,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 12:00,5.2,213,0.9,25,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 13:00,5.2,213,0.9,27,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 14:00,5.2,213,0.8,11,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 15:00,5.2,213,0.9,23,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-09 17:00,5.2,213,0.7,9,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-10 9:00,5.2,213,0.5,354,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 10:00,5.2,213,0.5,351,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 12:00,5.2,213,0.4,4,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 13:00,5.2,213,0.5,84,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 14:00,5.2,213,0.5,339,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 15:00,5.2,213,0.5,12,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-10 17:00,5.2,213,0.5,28,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-12 9:00,5.2,213,0.2,159,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-12 10:00,5.5,215,0.2,177,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-12 12:00,2.2,229,0.2,180,4,1,4,1,2.59,0.6475
2018-07-12 13:00,3.1,235,0.2,151,4,1,4,1,2.59,0.6475
2018-07-12 14:00,3.1,254,0.3,219,4,1,4,1,2.59,0.6475
2018-07-12 15:00,1.1,198,0.2,208,4,1,4,1,2.59,0.6475
2018-07-12 17:00,4.2,228,0.3,223,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-13 9:00,1.0,177,0.4,174,4,1,4,1,2.59,0.6475
2018-07-13 10:00,1.4,227,0.4,184,4,1,4,1,2.59,0.6475
2018-07-13 12:00,3.9,279,0.4,192,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-13 13:00,3.0,255,0.4,245,4,1,4,2,2.87,0.7175
2018-07-13 14:00,4.1,258,0.5,234,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-13 15:00,2.3,196,0.4,176,4,1,4,1,2.59,0.6475
2018-07-13 17:00,4.8,203,0.4,41,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-14 9:00,2.7,206,0.5,205,4,1,4,1,2.59,0.6475
2018-07-14 10:00,2.0,193,0.4,207,4,1,4,1,2.59,0.6475
2018-07-14 12:00,2.4,225,0.3,189,4,1,4,1,2.59,0.6475
2018-07-14 13:00,1.1,210,0.4,175,4,1,4,1,2.59,0.6475
2018-07-14 14:00,2.2,205,0.4,163,4,1,4,1,2.59,0.6475
2018-07-14 15:00,1.9,213,0.3,153,4,1,4,1,2.59,0.6475
2018-07-14 17:00,1.6,232,0.4,181,4,1,4,1,2.59,0.6475
2018-07-15 9:00,2.3,213,0.4,185,4,1,4,1,2.59,0.6475
2018-07-15 10:00,1.1,196,0.4,175,4,1,4,1,2.59,0.6475
2018-07-15 12:00,3.1,194,0.3,133,4,1,4,2,2.87,0.7175
2018-07-15 13:00,2.1,222,0.3,75,4,1,4,4,3.43,0.8575
2018-07-15 14:00,2.7,196,0.3,12,4,1,4,4,3.43,0.8575
2018-07-15 15:00,2.5,221,0.3,15,4,1,4,4,3.43,0.8575
2018-07-15 17:00,2.5,201,0.3,6,4,1,4,4,3.43,0.8575
2018-07-16 9:00,2.9,229,0.4,237,4,1,4,2,2.87,0.7175
2018-07-16 10:00,2.3,214,0.4,295,4,1,4,4,3.43,0.8575
2018-07-16 12:00,2.3,220,0.3,231,4,1,4,2,2.87,0.7175
2018-07-16 13:00,1.7,228,0.3,268,4,1,4,2,2.87,0.7175
2018-07-16 14:00,0.8,201,0.3,36,4,1,4,4,3.43,0.8575
2018-07-16 15:00,3.0,201,0.3,326,4,1,4,4,3.43,0.8575
2018-07-16 17:00,1.9,196,0.3,179,4,1,4,1,2.59,0.6475
2018-07-17 9:00,2.8,237,0.4,180,4,1,4,1,2.59,0.6475
2018-07-17 10:00,3.0,234,0.4,184,4,1,4,1,2.59,0.6475
2018-07-17 12:00,2.6,245,0.4,180,4,1,4,1,2.59,0.6475
2018-07-17 13:00,2.3,212,0.4,177,4,1,4,1,2.59,0.6475
2018-07-17 14:00,3.2,215,0.4,169,4,1,4,1,2.59,0.6475
2018-07-17 15:00,2.5,213,0.4,151,4,1,4,1,2.59,0.6475
2018-07-17 17:00,3.2,201,0.3,111,4,1,4,2,2.87,0.7175
2018-07-18 9:00,1.0,104,0.7,350,4,4,3,4,3.75,0.9375
2018-07-18 10:00,1.4,6,0.6,172,4,4,3,1,2.91,0.7275
2018-07-18 12:00,1.2,8,0.6,357,4,4,3,4,3.75,0.9375
2018-07-18 13:00,5.3,354,0.6,17,3,4,3,4,3.47,0.8675
2018-07-18 14:00,4.5,324,0.5,44,3,4,4,4,3.72,0.93
2018-07-18 15:00,5.3,350,0.5,51,3,4,4,4,3.72,0.93
2018-07-18 17:00,3.2,350,0.5,46,4,4,4,4,4.0,1.0
2018-07-19 9:00,2.3,230,0.4,70,4,1,4,4,3.43,0.8575
2018-07-19 10:00,3.2,242,0.4,72,4,1,4,4,3.43,0.8575
2018-07-19 12:00,1.8,233,0.4,66,4,1,4,4,3.43,0.8575
2018-07-19 13:00,2.2,213,0.4,47,4,1,4,4,3.43,0.8575
2018-07-19 14:00,2.5,224,0.4,47,4,1,4,4,3.43,0.8575
2018-07-19 15:00,2.6,234,0.4,46,4,1,4,4,3.43,0.8575
2018-07-19 17:00,3.5,190,0.4,93,4,1,4,4,3.43,0.8575
2018-07-20 9:00,0.5,149,0.3,213,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-20 10:00,3.1,177,0.3,222,4,1,4,1,2.59,0.6475
2018-07-20 12:00,4.0,199,0.4,248,4,1,4,2,2.87,0.7175
2018-07-20 13:00,4.4,181,0.3,201,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-20 14:00,4.5,201,0.4,209,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-20 15:00,5.3,197,0.4,230,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-20 17:00,4.3,194,0.5,253,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-21 9:00,6.7,230,0.7,302,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-21 10:00,5.9,225,0.7,287,3,1,3,3,2.62,0.655
2018-07-21 12:00,5.6,223,0.7,255,3,1,3,2,2.34,0.585
2018-07-21 13:00,6.2,215,0.7,238,3,1,3,2,2.34,0.585
2018-07-21 14:00,6.2,219,0.7,265,3,1,3,2,2.34,0.585
2018-07-21 15:00,4.9,231,0.7,230,3,1,3,2,2.34,0.585
2018-07-21 17:00,2.5,244,0.7,236,4,1,3,2,2.62,0.655
2018-07-22 9:00,5.8,237,0.8,268,3,1,3,2,2.34,0.585
2018-07-22 10:00,5.4,232,0.8,252,3,1,3,2,2.34,0.585
2018-07-22 12:00,5.9,235,0.7,244,3,1,3,2,2.34,0.585
2018-07-22 13:00,6.9,222,0.7,212,3,1,3,1,2.06,0.515
2018-07-22 14:00,3.5,274,0.8,216,4,2,3,1,2.5300000000000002,0.6325000000000001
2018-07-22 15:00,3.7,260,0.8,204,4,1,3,1,2.34,0.585
2018-07-22 17:00,3.3,244,0.7,201,4,1,3,1,2.34,0.585
2018-07-23 9:00,4.7,260,0.7,224,3,1,3,1,2.06,0.515
2018-07-23 10:00,5.2,276,0.8,215,3,2,3,1,2.25,0.5625
2018-07-23 12:00,2.1,289,0.6,206,4,2,3,1,2.5300000000000002,0.6325000000000001
2018-07-23 13:00,1.0,325,0.6,190,4,4,3,1,2.91,0.7275
2018-07-23 14:00,2.4,5,0.6,179,4,4,3,1,2.91,0.7275
2018-07-23 15:00,0.7,316,0.6,169,4,4,3,1,2.91,0.7275
2018-07-23 17:00,1.5,262,0.5,160,4,1,4,1,2.59,0.6475
2018-07-24 9:00,1.7,151,0.4,182,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-24 10:00,2.2,144,0.3,178,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-24 12:00,1.7,163,0.3,2,4,1,4,4,3.43,0.8575
2018-07-24 13:00,1.6,136,0.4,166,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-24 14:00,2.0,145,0.4,173,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-07-24 15:00,2.6,167,0.4,62,4,1,4,4,3.43,0.8575
2018-07-24 17:00,3.1,158,0.4,275,4,2,4,3,3.34,0.835
2018-07-25 9:00,4.3,195,0.4,165,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-25 10:00,5.3,179,0.4,162,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-07-25 12:00,6.1,185,0.5,257,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-07-25 13:00,6.1,196,0.6,292,3,1,3,4,2.9000000000000004,0.7250000000000001
2018-07-25 14:00,5.5,190,0.6,267,3,1,3,2,2.34,0.585
2018-07-25 15:00,4.8,204,0.7,261,3,1,3,2,2.34,0.585
2018-07-25 17:00,5.5,182,0.6,209,3,1,3,1,2.06,0.515
2018-07-26 9:00,3.0,204,0.4,322,4,1,4,4,3.43,0.8575
2018-07-26 10:00,3.3,175,0.4,309,4,1,4,4,3.43,0.8575
2018-07-26 12:00,3.2,178,0.4,312,4,1,4,4,3.43,0.8575
2018-07-26 13:00,4.2,167,0.4,339,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-07-26 14:00,4.0,166,0.4,289,4,1,4,3,3.1500000000000004,0.7875000000000001
2018-07-26 15:00,3.7,167,0.4,245,4,1,4,2,2.87,0.7175
2018-07-26 17:00,4.6,132,0.3,186,3,3,4,1,2.6900000000000004,0.6725000000000001
2018-07-27 9:00,2.6,180,0.2,167,4,1,4,1,2.59,0.6475
2018-07-27 10:00,1.9,187,0.2,199,4,1,4,1,2.59,0.6475
2018-07-27 12:00,0.0,351,0.3,336,4,4,4,4,4.0,1.0
2018-07-27 13:00,1.2,90,0.3,173,4,4,4,1,3.16,0.79
2018-07-27 14:00,1.5,101,0.3,165,4,4,4,1,3.16,0.79
2018-07-27 15:00,1.9,128,0.3,166,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-07-27 17:00,2.6,93,0.2,159,4,4,4,1,3.16,0.79
2018-07-28 9:00,3.7,17,0.5,119,4,4,4,2,3.44,0.86
2018-07-28 10:00,4.3,27,0.4,120,3,4,4,2,3.16,0.79
2018-07-28 12:00,4.7,47,0.4,102,3,4,4,4,3.72,0.93
2018-07-28 13:00,5.4,42,0.5,98,3,4,4,4,3.72,0.93
2018-07-28 14:00,6.2,26,0.5,71,3,4,4,4,3.72,0.93
2018-07-28 15:00,6.8,38,0.6,17,3,4,3,4,3.47,0.8675
2018-07-28 17:00,7.0,52,0.8,35,3,4,3,4,3.47,0.8675
2018-07-29 9:00,10.5,30,2.2,17,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-29 10:00,11.1,33,2.3,24,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-29 12:00,10.3,53,2.5,36,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-29 13:00,10.5,35,2.0,21,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-07-29 14:00,9.9,47,2.2,25,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-29 15:00,10.0,59,2.2,17,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-29 17:00,10.1,64,2.1,23,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-07-30 9:00,2.4,69,1.7,94,4,4,2,4,3.5,0.875
2018-07-30 10:00,2.2,96,1.4,108,4,4,2,4,3.5,0.875
2018-07-30 12:00,1.8,74,1.5,104,4,4,2,4,3.5,0.875
2018-07-30 13:00,2.9,110,1.1,75,4,3,2,4,3.3100000000000005,0.8275000000000001
2018-07-30 14:00,3.2,103,1.2,73,4,4,2,4,3.5,0.875
2018-07-30 15:00,3.4,96,1.1,54,4,4,2,4,3.5,0.875
2018-07-30 17:00,4.1,72,1.0,63,3,4,3,4,3.47,0.8675
2018-07-31 9:00,3.7,93,0.8,58,4,4,3,4,3.75,0.9375
2018-07-31 10:00,4.0,110,0.7,87,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-07-31 12:00,3.1,99,0.6,90,4,4,3,4,3.75,0.9375
2018-07-31 13:00,1.9,101,0.6,73,4,4,3,4,3.75,0.9375
2018-07-31 14:00,2.7,111,0.6,49,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-07-31 15:00,2.7,119,0.5,70,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-07-31 17:00,3.0,107,0.6,165,4,3,3,1,2.7200000000000006,0.6800000000000002
2018-08-01 9:00,1.7,144,0.4,138,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-08-01 10:00,1.9,159,0.4,129,4,2,4,2,3.06,0.765
2018-08-01 12:00,2.2,140,0.4,147,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-08-01 13:00,1.3,122,0.3,142,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-08-01 14:00,0.8,56,0.4,144,4,4,4,1,3.16,0.79
2018-08-01 15:00,2.3,67,0.3,156,4,4,4,1,3.16,0.79
2018-08-01 17:00,2.3,66,0.3,172,4,4,4,1,3.16,0.79
2018-08-02 9:00,1.3,70,0.2,156,4,4,4,1,3.16,0.79
2018-08-02 10:00,1.7,90,0.2,126,4,4,4,2,3.44,0.86
2018-08-02 12:00,1.9,109,0.2,123,4,3,4,2,3.2500000000000004,0.8125000000000001
2018-08-02 13:00,3.0,75,0.2,143,4,4,4,1,3.16,0.79
2018-08-02 14:00,2.1,112,0.2,80,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-08-02 15:00,1.9,139,0.2,190,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-08-02 17:00,2.0,140,0.1,119,4,2,4,2,3.06,0.765
2018-08-03 9:00,2.8,194,0.2,190,4,1,4,1,2.59,0.6475
2018-08-03 10:00,3.3,206,0.2,177,4,1,4,1,2.59,0.6475
2018-08-03 12:00,4.1,193,0.2,99,3,1,4,4,3.1500000000000004,0.7875000000000001
2018-08-03 13:00,4.1,186,0.2,190,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-08-03 14:00,3.6,178,0.3,224,4,1,4,1,2.59,0.6475
2018-08-03 15:00,4.0,182,0.2,58,4,1,4,4,3.43,0.8575
2018-08-03 17:00,4.6,179,0.3,169,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-08-04 9:00,4.5,241,0.7,219,3,1,3,1,2.06,0.515
2018-08-04 10:00,4.2,250,0.6,207,3,1,3,1,2.06,0.515
2018-08-04 12:00,2.4,256,0.6,197,4,1,3,1,2.34,0.585
2018-08-04 13:00,2.8,250,0.7,194,4,1,3,1,2.34,0.585
2018-08-04 14:00,2.4,266,0.7,196,4,1,3,1,2.34,0.585
2018-08-04 15:00,2.9,247,0.6,190,4,1,3,1,2.34,0.585
2018-08-04 17:00,2.8,228,0.5,183,4,1,4,1,2.59,0.6475
2018-08-05 9:00,3.4,328,0.7,195,4,4,3,1,2.91,0.7275
2018-08-05 10:00,5.2,330,0.8,199,3,4,3,1,2.63,0.6575
2018-08-05 12:00,5.2,330,0.7,194,3,4,3,1,2.63,0.6575
2018-08-05 13:00,5.2,343,0.7,193,3,4,3,1,2.63,0.6575
2018-08-05 14:00,6.2,339,0.6,194,3,4,3,1,2.63,0.6575
2018-08-05 15:00,6.1,350,0.6,199,3,4,3,1,2.63,0.6575
2018-08-05 17:00,4.1,342,0.8,317,3,4,3,4,3.47,0.8675
2018-08-06 9:00,6.4,86,1.2,8,3,4,2,4,3.22,0.805
2018-08-06 10:00,7.2,82,1.5,2,3,4,2,4,3.22,0.805
2018-08-06 12:00,7.3,72,1.4,9,3,4,2,4,3.22,0.805
2018-08-06 13:00,6.6,77,1.5,9,3,4,2,4,3.22,0.805
2018-08-06 14:00,7.0,93,1.4,14,3,4,2,4,3.22,0.805
2018-08-06 15:00,7.4,89,1.3,5,3,4,2,4,3.22,0.805
2018-08-06 17:00,6.7,80,1.1,360,3,4,2,4,3.22,0.805
2018-08-07 9:00,4.7,94,1.0,26,3,4,3,4,3.47,0.8675
2018-08-07 10:00,4.1,93,1.1,55,3,4,2,4,3.22,0.805
2018-08-07 12:00,4.4,89,1.2,50,3,4,2,4,3.22,0.805
2018-08-07 13:00,3.6,118,1.1,59,4,3,2,4,3.3100000000000005,0.8275000000000001
2018-08-07 14:00,3.4,106,1.3,83,4,3,2,4,3.3100000000000005,0.8275000000000001
2018-08-07 15:00,2.9,103,1.1,74,4,4,2,4,3.5,0.875
2018-08-07 17:00,3.8,97,1.2,86,4,4,2,4,3.5,0.875
2018-08-08 9:00,2.7,62,0.8,88,4,4,3,4,3.75,0.9375
2018-08-08 10:00,3.1,62,0.8,79,4,4,3,4,3.75,0.9375
2018-08-08 12:00,2.5,83,0.9,64,4,4,3,4,3.75,0.9375
2018-08-08 13:00,3.0,68,1.0,68,4,4,3,4,3.75,0.9375
2018-08-08 14:00,3.0,54,1.1,61,4,4,2,4,3.5,0.875
2018-08-08 15:00,3.3,38,1.0,42,4,4,3,4,3.75,0.9375
2018-08-08 17:00,4.1,35,1.0,34,3,4,3,4,3.47,0.8675
2018-08-09 9:00,3.9,77,1.1,43,4,4,2,4,3.5,0.875
2018-08-09 10:00,3.3,64,1.0,66,4,4,3,4,3.75,0.9375
2018-08-09 12:00,3.6,57,1.0,47,4,4,3,4,3.75,0.9375
2018-08-09 13:00,3.9,65,1.1,33,4,4,2,4,3.5,0.875
2018-08-09 14:00,4.4,72,1.2,48,3,4,2,4,3.22,0.805
2018-08-09 15:00,3.5,79,1.1,57,4,4,2,4,3.5,0.875
2018-08-09 17:00,4.1,83,1.2,49,3,4,2,4,3.22,0.805
2018-08-10 9:00,2.0,53,1.0,76,4,4,3,4,3.75,0.9375
2018-08-10 10:00,4.3,83,1.0,71,3,4,3,4,3.47,0.8675
2018-08-10 12:00,4.4,62,1.0,56,3,4,3,4,3.47,0.8675
2018-08-10 13:00,3.5,58,0.9,49,4,4,3,4,3.75,0.9375
2018-08-10 14:00,2.3,64,1.0,52,4,4,3,4,3.75,0.9375
2018-08-10 15:00,3.4,92,0.9,37,4,4,3,4,3.75,0.9375
2018-08-10 17:00,2.8,78,0.9,45,4,4,3,4,3.75,0.9375
2018-08-11 9:00,5.6,85,0.9,28,3,4,3,4,3.47,0.8675
2018-08-11 10:00,5.8,87,0.8,15,3,4,3,4,3.47,0.8675
2018-08-11 12:00,5.5,89,0.8,42,3,4,3,4,3.47,0.8675
2018-08-11 13:00,5.1,104,0.7,35,3,4,3,4,3.47,0.8675
2018-08-11 14:00,5.2,94,0.8,9,3,4,3,4,3.47,0.8675
2018-08-11 15:00,4.8,99,0.8,10,3,4,3,4,3.47,0.8675
2018-08-11 17:00,5.2,97,0.8,21,3,4,3,4,3.47,0.8675
2018-08-12 9:00,5.2,108,0.9,101,3,3,3,4,3.2800000000000002,0.8200000000000001
2018-08-12 10:00,4.6,116,0.8,161,3,3,3,1,2.4400000000000004,0.6100000000000001
2018-08-12 12:00,5.7,137,0.9,157,3,2,3,1,2.25,0.5625
2018-08-12 13:00,5.8,120,0.9,125,3,3,3,2,2.72,0.68
2018-08-12 14:00,5.9,139,1.1,126,3,2,2,2,2.2800000000000002,0.5700000000000001
2018-08-12 15:00,5.7,142,1.0,125,3,2,3,2,2.5300000000000002,0.6325000000000001
2018-08-12 17:00,6.1,148,0.9,73,3,2,3,4,3.0900000000000003,0.7725000000000001
2018-08-13 9:00,2.3,216,0.5,137,4,1,4,1,2.59,0.6475
2018-08-13 10:00,2.9,203,0.6,159,4,1,3,1,2.34,0.585
2018-08-13 12:00,4.1,201,0.5,176,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-08-13 13:00,3.8,215,0.5,161,4,1,4,1,2.59,0.6475
2018-08-13 14:00,3.9,220,0.6,172,4,1,3,1,2.34,0.585
2018-08-13 15:00,3.3,221,0.5,155,4,1,4,1,2.59,0.6475
2018-08-13 17:00,3.2,226,0.6,164,4,1,3,1,2.34,0.585
2018-08-14 9:00,2.4,241,0.4,210,4,1,4,1,2.59,0.6475
2018-08-14 10:00,4.1,189,0.3,229,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-08-14 12:00,4.1,206,0.4,232,3,1,4,2,2.5900000000000003,0.6475000000000001
2018-08-14 13:00,4.3,203,0.4,187,3,1,4,1,2.3100000000000005,0.5775000000000001
2018-08-14 14:00,3.8,215,0.5,199,4,1,4,1,2.59,0.6475
2018-08-14 15:00,3.2,197,0.5,189,4,1,4,1,2.59,0.6475
2018-08-14 17:00,2.8,193,0.4,187,4,1,4,1,2.59,0.6475
2018-08-15 9:00,2.7,81,0.2,165,4,4,4,1,3.16,0.79
2018-08-15 10:00,3.1,84,0.2,190,4,4,4,1,3.16,0.79
2018-08-15 12:00,2.8,132,0.3,168,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-08-15 13:00,2.6,122,0.4,190,4,3,4,1,2.9700000000000006,0.7425000000000002
2018-08-15 14:00,3.3,139,0.4,185,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-08-15 15:00,3.6,142,0.3,187,4,2,4,1,2.7800000000000002,0.6950000000000001
2018-08-15 17:00,2.8,155,0.6,173,4,2,3,1,2.5300000000000002,0.6325000000000001
2018-08-16 9:00,10.1,49,1.2,186,2,4,2,1,2.1,0.525
2018-08-16 10:00,11.7,56,1.5,357,2,4,2,4,2.9400000000000004,0.7350000000000001
2018-08-16 12:00,11.2,51,2.4,1,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-08-16 13:00,10.2,30,2.3,9,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-08-16 14:00,9.5,37,2.7,1,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-08-16 15:00,8.6,51,2.7,1,3,4,1,4,2.97,0.7425
2018-08-16 17:00,10.2,40,2.5,2,2,4,1,4,2.6900000000000004,0.6725000000000001
2018-08-17 9:00,5.5,73,2.1,340,3,4,1,4,2.97,0.7425
2018-08-17 10:00,5.9,87,2.0,329,3,4,2,4,3.22,0.805
2018-08-17 12:00,5.7,95,2.3,334,3,4,1,4,2.97,0.7425
2018-08-17 13:00,5.5,94,2.7,6,3,4,1,4,2.97,0.7425
2018-08-17 14:00,6.4,111,2.3,358,3,3,1,4,2.7800000000000002,0.6950000000000001
2018-08-17 15:00,6.5,87,2.8,15,3,4,1,4,2.97,0.7425
2018-08-17 17:00,5.7,101,2.8,14,3,4,1,4,2.97,0.7425
2018-08-18 9:00,4.5,115,2.2,9,3,3,1,4,2.7800000000000002,0.6950000000000001
2018-08-18 10:00,5.3,122,2.0,354,3,3,2,4,3.0300000000000002,0.7575000000000001
2018-08-18 12:00,4.5,105,2.0,295,3,4,2,4,3.22,0.805
2018-08-18 13:00,4.4,119,1.6,262,3,3,2,2,2.47,0.6175
2018-08-18 15:00,4.9,127,1.6,224,3,3,2,1,2.1900000000000004,0.5475000000000001
2018-08-18 17:00,4.2,162,1.7,8,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-08-19 9:00,0.7,163,0.9,36,4,1,3,4,3.18,0.795
2018-08-19 10:00,0.7,173,0.9,15,4,1,3,4,3.18,0.795
2018-08-19 12:00,2.3,100,0.8,12,4,4,3,4,3.75,0.9375
2018-08-19 13:00,2.4,107,0.7,338,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-08-19 14:00,1.5,77,0.7,70,4,4,3,4,3.75,0.9375
2018-08-19 15:00,1.4,76,0.7,108,4,4,3,4,3.75,0.9375
2018-08-19 17:00,2.3,119,0.7,77,4,3,3,4,3.5600000000000005,0.8900000000000001
2018-08-20 9:00,1.7,236,0.4,59,4,1,4,4,3.43,0.8575
2018-08-20 10:00,1.2,216,0.4,61,4,1,4,4,3.43,0.8575
2018-08-20 12:00,0.9,158,0.4,344,4,2,4,4,3.62,0.905
2018-08-20 13:00,2.7,172,0.5,299,4,1,4,4,3.43,0.8575
2018-08-20 14:00,3.0,171,0.5,299,4,1,4,4,3.43,0.8575
2018-08-20 15:00,2.7,157,0.4,294,4,2,4,4,3.62,0.905
2018-08-20 17:00,5.0,151,0.4,340,3,2,4,4,3.3400000000000003,0.8350000000000001
2018-08-21 9:00,8.8,225,1.4,289,3,1,2,3,2.37,0.5925
2018-08-21 10:00,8.7,192,1.7,318,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-08-21 12:00,9.2,207,1.5,279,2,1,2,3,2.09,0.5225
2018-08-21 13:00,9.4,220,1.4,330,2,1,2,4,2.37,0.5925
2018-08-21 14:00,8.3,180,1.4,13,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-08-21 15:00,8.2,195,1.4,23,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-08-21 17:00,7.6,189,1.2,12,3,1,2,4,2.6500000000000004,0.6625000000000001
2018-08-22 9:00,1.1,145,0.5,28,4,2,4,4,3.62,0.905
2018-08-22 10:00,2.1,123,0.5,13,4,3,4,4,3.8100000000000005,0.9525000000000001
2018-08-22 12:00,3.0,143,0.5,18,4,2,4,4,3.62,0.905
2018-08-22 13:00,4.0,165,0.5,304,4,1,4,4,3.43,0.8575
